audit_id,entity_id,field_name,field_value,source_url,evidence_snippet,extraction_date,confidence_score
AUD-000091,22796319_20da_ee11_a2bf_00155d119841,asset_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728618295/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/a-j-2-1728618294.png,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_01 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728618295/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/a-j-2-1728618294.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000092,22796319_20da_ee11_a2bf_00155d119841,source_url,https://www.aqaar.com/ajman-one-phase2,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_01 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728618295/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/a-j-2-1728618294.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000093,22796319_20da_ee11_a2bf_00155d119841,last_verified,2026-06-24,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_01 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728618295/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/a-j-2-1728618294.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000094,22796319_20da_ee11_a2bf_00155d119841,asset_id,22796319_20da_ee11_a2bf_00155d119841_img_02,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_02 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000095,22796319_20da_ee11_a2bf_00155d119841,property_id,22796319_20da_ee11_a2bf_00155d119841,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_02 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000096,22796319_20da_ee11_a2bf_00155d119841,asset_type,image,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_02 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000097,22796319_20da_ee11_a2bf_00155d119841,asset_label,official project image,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_02 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000098,22796319_20da_ee11_a2bf_00155d119841,asset_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_02 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000099,22796319_20da_ee11_a2bf_00155d119841,source_url,https://www.aqaar.com/ajman-one-phase2,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_02 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000100,22796319_20da_ee11_a2bf_00155d119841,last_verified,2026-06-24,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_02 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877127/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/01-LIVINGROOM%2003-1728877127.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000101,22796319_20da_ee11_a2bf_00155d119841,asset_id,22796319_20da_ee11_a2bf_00155d119841_img_03,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_03 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000102,22796319_20da_ee11_a2bf_00155d119841,property_id,22796319_20da_ee11_a2bf_00155d119841,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_03 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000103,22796319_20da_ee11_a2bf_00155d119841,asset_type,image,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_03 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000104,22796319_20da_ee11_a2bf_00155d119841,asset_label,official project image,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_03 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000105,22796319_20da_ee11_a2bf_00155d119841,asset_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_03 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000106,22796319_20da_ee11_a2bf_00155d119841,source_url,https://www.aqaar.com/ajman-one-phase2,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_03 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000107,22796319_20da_ee11_a2bf_00155d119841,last_verified,2026-06-24,https://www.aqaar.com/ajman-one-phase2,asset_id: 22796319_20da_ee11_a2bf_00155d119841_img_03 | property_id: 22796319_20da_ee11_a2bf_00155d119841 | asset_type: image | asset_label: official project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877145/Aqaar/Main%20Portal/community/images/Ajman_One_PH_II/02-BEDROOM%2003-1728877145.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000108,7f307ab5_a6a9_ea11_a2c3_00155d119619,asset_id,7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,asset_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01 | property_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000109,7f307ab5_a6a9_ea11_a2c3_00155d119619,property_id,7f307ab5_a6a9_ea11_a2c3_00155d119619,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,asset_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01 | property_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000110,7f307ab5_a6a9_ea11_a2c3_00155d119619,asset_type,image,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,asset_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01 | property_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000111,7f307ab5_a6a9_ea11_a2c3_00155d119619,asset_label,official primary project image,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,asset_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01 | property_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000112,7f307ab5_a6a9_ea11_a2c3_00155d119619,asset_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,asset_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01 | property_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000113,7f307ab5_a6a9_ea11_a2c3_00155d119619,source_url,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,asset_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01 | property_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000114,7f307ab5_a6a9_ea11_a2c3_00155d119619,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,asset_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619_img_01 | property_id: 7f307ab5_a6a9_ea11_a2c3_00155d119619 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629177/Aqaar/Main%20Portal/community/images/Ajman_Pearl/4333-1728629177.png | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000115,f6b7dd4b_0ad1_e811_a2b8_00155d119707,asset_id,f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,asset_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000116,f6b7dd4b_0ad1_e811_a2b8_00155d119707,property_id,f6b7dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,asset_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000117,f6b7dd4b_0ad1_e811_a2b8_00155d119707,asset_type,image,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,asset_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000118,f6b7dd4b_0ad1_e811_a2b8_00155d119707,asset_label,official primary project image,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,asset_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000119,f6b7dd4b_0ad1_e811_a2b8_00155d119707,asset_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,asset_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000120,f6b7dd4b_0ad1_e811_a2b8_00155d119707,source_url,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,asset_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000121,f6b7dd4b_0ad1_e811_a2b8_00155d119707,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,asset_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: f6b7dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000122,96b8dd4b_0ad1_e811_a2b8_00155d119707,asset_id,96b8dd4b_0ad1_e811_a2b8_00155d119707_img_01,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,asset_id: 96b8dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: 96b8dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554493/Aqaar/Main%20Portal/community/images/Al_Arabi_Building/_DSC1783-1728554493.jpg | last_verified: 2026-06-24,2026-06-24,0.90
AUD-000123,96b8dd4b_0ad1_e811_a2b8_00155d119707,property_id,96b8dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,asset_id: 96b8dd4b_0ad1_e811_a2b8_00155d119707_img_01 | property_id: 96b8dd4b_0ad1_e811_a2b8_00155d119707 | asset_type: image | asset_label: official primary project image | asset_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554493/Aqaar/Main%20Portal/community/images/Al_Arabi_Building/_DSC1783-1728554493.jpg | last_verified: 2026-06-24,2026-06-24,0.90
